TARGET,PERIOD,YEAR,PERIODWIDTH,MINIMUM,MAXIMUM,MINWEIGHT,MAXWEIGHT,CURRENT,SUMMARY
product.QMD.managed.CWHvm_HW_SS_M.CC,0,0,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,1,10,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,2,20,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,3,30,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,4,40,10.0,0.0,10000.0,1.0,1.0,33.439998626708984,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,5,50,10.0,0.0,10000.0,1.0,1.0,33.45199966430664,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,6,60,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,7,70,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,8,80,10.0,0.0,10000.0,1.0,1.0,36.13999938964844,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,9,90,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,10,100,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,11,110,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,12,120,10.0,0.0,10000.0,1.0,1.0,33.52000045776367,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,13,130,10.0,0.0,10000.0,1.0,1.0,33.53200149536133,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,14,140,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,15,150,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,16,160,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,17,170,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,18,180,10.0,0.0,10000.0,1.0,1.0,34.81999969482422,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,19,190,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,20,200,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,21,210,10.0,0.0,10000.0,1.0,1.0,33.599998474121094,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,22,220,10.0,0.0,10000.0,1.0,1.0,33.45199966430664,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,23,230,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,24,240,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,25,250,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,26,260,10.0,0.0,10000.0,1.0,1.0,33.03900146484375,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,27,270,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,28,280,10.0,0.0,10000.0,1.0,1.0,0.0,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,29,290,10.0,0.0,10000.0,1.0,1.0,32.79999923706055,0.0
product.QMD.managed.CWHvm_HW_SS_M.CC,30,300,10.0,0.0,10000.0,1.0,1.0,32.97200012207031,0.0
